history:OCC_OZETTE_LIVING/A_TIER/Room Temperature
01-Dec-23 10:30 AM PST  to  01-Dec-24 1:16 PM PST

Timestamp,Trend Flags,Status,Value (°F)
"31-Jan-24 6:15:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 6:30:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 6:45:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 7:00:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 7:15:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 7:30:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 7:45:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 8:00:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 8:15:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 8:30:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 8:45:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 9:00:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 9:15:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 9:30:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 9:45:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 10:00:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 10:15:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 10:30:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 10:45:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 11:00:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 11:15:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 11:30:01 AM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 11:45:01 AM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 12:00:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 12:15:01 PM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 12:30:01 PM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 12:45:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 1:00:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 1:15:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 1:30:01 PM PST","{ }","{ok}","67.0 °F"
"31-Jan-24 1:45:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 2:00:00 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 2:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 2:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 2:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 3:00:00 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 3:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 3:30:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 3:45:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 4:00:00 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 4:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 4:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 4:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 5:00:00 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 5:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 5:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 5:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 6:00:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 6:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 6:30:01 PM PST","{ }","{ok}","70.0 °F"
"31-Jan-24 6:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 7:00:02 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 7:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 7:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 7:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 8:00:01 PM PST","{ }","{ok}","68.0 °F"
"31-Jan-24 8:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 8:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 8:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 9:00:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 9:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 9:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 9:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 10:00:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 10:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 10:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 10:45:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 11:00:02 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 11:15:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 11:30:01 PM PST","{ }","{ok}","69.0 °F"
"31-Jan-24 11:45:01 PM PST","{ }","{ok}","69.0 °F"
"01-Feb-24 12:00:01 AM PST","{ }","{ok}","69.0 °F"
"01-Feb-24 12:15:01 AM PST","{ }","{ok}","69.0 °F"
"01-Feb-24 12:30:01 AM PST","{ }","{ok}","69.0 °F"
"01-Feb-24 12:45:01 AM PST","{ }","{ok}","69.0 °F"
"01-Feb-24 1:00:01 AM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 1:15:01 AM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 1:30:01 AM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 1:45:01 AM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 3:00:00 AM PST","{start}","{ok}","68.0 °F"
"01-Feb-24 3:15:01 AM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 3:30:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 3:45:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 4:00:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 4:15:01 AM PST","{ }","{fault}","64.0 °F"
"01-Feb-24 4:30:01 AM PST","{ }","{ok}","64.0 °F"
"01-Feb-24 4:45:01 AM PST","{ }","{fault}","63.0 °F"
"01-Feb-24 5:00:01 AM PST","{ }","{fault}","64.0 °F"
"01-Feb-24 5:15:01 AM PST","{ }","{ok}","64.0 °F"
"01-Feb-24 5:30:01 AM PST","{ }","{fault}","64.0 °F"
"01-Feb-24 5:45:01 AM PST","{ }","{fault}","64.0 °F"
"01-Feb-24 6:00:01 AM PST","{ }","{ok}","63.0 °F"
"01-Feb-24 6:15:01 AM PST","{ }","{fault}","63.0 °F"
"01-Feb-24 6:30:01 AM PST","{ }","{fault}","63.0 °F"
"01-Feb-24 6:45:01 AM PST","{ }","{ok}","63.0 °F"
"01-Feb-24 7:00:01 AM PST","{ }","{fault}","63.0 °F"
"01-Feb-24 7:15:01 AM PST","{ }","{ok}","62.0 °F"
"01-Feb-24 7:30:01 AM PST","{ }","{fault}","62.0 °F"
"01-Feb-24 7:45:01 AM PST","{ }","{fault}","63.0 °F"
"01-Feb-24 8:00:01 AM PST","{ }","{ok}","62.0 °F"
"01-Feb-24 8:15:01 AM PST","{ }","{fault}","62.0 °F"
"01-Feb-24 8:30:01 AM PST","{ }","{ok}","63.0 °F"
"01-Feb-24 8:45:01 AM PST","{ }","{ok}","64.0 °F"
"01-Feb-24 9:00:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 9:15:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 9:30:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 9:45:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 10:00:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 10:15:01 AM PST","{ }","{ok}","65.0 °F"
"01-Feb-24 10:30:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 10:45:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:00:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:15:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:30:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:45:01 AM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 12:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 12:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 12:30:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 12:45:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 1:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 1:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 1:30:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 1:45:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 2:00:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 2:15:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 2:30:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 2:45:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 3:00:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 3:15:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 3:30:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 3:45:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 4:00:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 4:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 4:30:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 4:45:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 5:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 5:15:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 5:30:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 5:45:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 6:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 6:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 6:30:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 6:45:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 7:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 7:15:01 PM PST","{ }","{ok}","68.0 °F"
"01-Feb-24 7:30:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 7:45:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 8:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 8:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 8:30:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 8:45:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 9:00:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 9:15:01 PM PST","{ }","{ok}","67.0 °F"
"01-Feb-24 9:30:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 9:45:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 10:00:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 10:15:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 10:30:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 10:45:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:00:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:15:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:30:01 PM PST","{ }","{ok}","66.0 °F"
"01-Feb-24 11:45:01 PM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 12:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 12:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 12:30:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 12:45:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 1:00:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 1:15:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 1:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 1:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 2:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 2:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 2:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 2:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 3:00:00 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 3:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 3:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 3:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 4:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 4:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 4:30:01 AM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 4:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 5:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 5:15:01 AM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 5:30:01 AM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 5:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 6:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 6:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 6:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 6:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 7:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 7:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 7:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 7:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 8:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 8:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 8:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 8:45:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 9:00:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 10:00:01 AM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 10:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 10:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 10:45:01 AM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 11:00:01 AM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 11:15:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 11:30:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 11:45:01 AM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 12:00:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 12:15:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 12:30:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 12:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 2:00:00 PM PST","{start}","{ok}","69.0 °F"
"02-Feb-24 2:15:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 2:30:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 2:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 3:00:02 PM PST","{ }","{ok}","69.0 °F"
"02-Feb-24 3:15:01 PM PST","{ }","{ok}","69.0 °F"
"02-Feb-24 3:30:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 3:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 4:00:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 4:15:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 4:30:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 4:45:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 5:00:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 5:15:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 5:30:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 5:45:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 6:00:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 6:15:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 6:30:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 6:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 7:00:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 7:15:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 7:30:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 7:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 8:00:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 8:15:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 8:30:01 PM PST","{ }","{ok}","67.0 °F"
"02-Feb-24 8:45:01 PM PST","{ }","{ok}","68.0 °F"
"02-Feb-24 9:00:01 PM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:15:01 PM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:30:01 PM PST","{ }","{ok}","66.0 °F"
"02-Feb-24 9:45:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 10:00:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 10:15:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 10:30:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 10:45:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 11:00:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 11:15:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 11:30:01 PM PST","{ }","{ok}","65.0 °F"
"02-Feb-24 11:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 12:00:00 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 12:15:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 12:30:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 12:45:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 1:00:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 1:15:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 1:30:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 1:45:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 2:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 2:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 2:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 2:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 3:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 3:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 3:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 3:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 4:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 4:15:01 AM PST","{ }","{ok}","62.0 °F"
"03-Feb-24 4:30:01 AM PST","{ }","{ok}","62.0 °F"
"03-Feb-24 4:45:01 AM PST","{ }","{ok}","62.0 °F"
"03-Feb-24 5:00:01 AM PST","{ }","{ok}","62.0 °F"
"03-Feb-24 5:15:01 AM PST","{ }","{ok}","62.0 °F"
"03-Feb-24 5:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 5:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 6:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 6:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 6:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 6:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 7:00:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 7:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 7:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 7:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 8:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 8:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 8:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 8:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 9:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 9:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 9:30:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 9:45:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 10:00:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 10:15:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 10:30:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 10:45:01 AM PST","{ }","{ok}","63.0 °F"
"03-Feb-24 11:00:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 11:15:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 11:30:01 AM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 11:45:01 AM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 12:00:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 12:15:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 12:30:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 12:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 1:00:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 1:15:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 1:30:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 1:45:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 2:00:00 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 2:15:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 2:30:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 2:45:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 3:00:01 PM PST","{ }","{ok}","68.0 °F"
"03-Feb-24 3:15:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 3:30:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 3:45:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 4:00:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 4:15:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 4:30:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 4:45:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 5:00:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 5:15:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 5:30:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 5:45:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 6:00:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 6:15:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 6:30:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 6:45:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 7:00:01 PM PST","{ }","{ok}","67.0 °F"
"03-Feb-24 7:15:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 7:30:01 PM PST","{ }","{ok}","66.0 °F"
"03-Feb-24 7:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 8:00:01 PM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 8:15:01 PM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 8:30:01 PM PST","{ }","{ok}","64.0 °F"
"03-Feb-24 8:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 9:00:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 9:15:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 9:30:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 9:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 10:00:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 10:15:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 10:30:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 10:45:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 11:00:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 11:15:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 11:30:01 PM PST","{ }","{ok}","65.0 °F"
"03-Feb-24 11:45:01 PM PST","{ }","{ok}","65.0 °F"
"04-Feb-24 12:00:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 12:15:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 12:30:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 12:45:01 AM PST","{ }","{ok}","65.0 °F"
"04-Feb-24 1:00:01 AM PST","{ }","{ok}","65.0 °F"
"04-Feb-24 1:15:01 AM PST","{ }","{ok}","65.0 °F"
"04-Feb-24 1:30:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 1:45:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 2:00:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 2:15:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 2:30:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 2:45:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 3:00:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 3:15:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 3:30:01 AM PST","{ }","{ok}","64.0 °F"
"04-Feb-24 3:45:01 AM PST","{ }","{ok}","63.0 °F"
"04-Feb-24 4:00:01 AM PST","{ }","{ok}","63.0 °F"
"04-Feb-24 4:15:01 AM PST","{ }","{ok}","62.0 °F"
"04-Feb-24 4:30:01 AM PST","{ }","{ok}","62.0 °F"
"04-Feb-24 4:45:01 AM PST","{ }","{ok}","62.0 °F"
"04-Feb-24 5:00:01 AM PST","{ }","{ok}","62.0 °F"
"04-Feb-24 5:15:01 AM PST","{ }","{ok}","63.0 °F"
"04-Feb-24 5:30:01 AM PST","{ }","{ok}","63.0 °F"
"04-Feb-24 5:45:01 AM PST","{ }","{ok}","63.0 °F"
